instance,time,ubound,nb_iter,chemin
2500_USA-road-d.BAY.gr,49.33445906639099,73974.15999999999,0,2222/ 2172/ 1862/ 1915/ 2193/ 2180/ 2299/ 1367/ 859/ 1906/ 2269/ 2327/ 1569/ 1974/ 861/ 1684/ 2365/ 860/ 2364/ 970/ 1123/ 1161/ 2176/ 2225/ 2283/ 2405
1400_USA-road-d.NY.gr,18.990372896194458,67883.94,1,1144/ 722/ 1054/ 875/ 1053/ 617/ 1117/ 1070/ 1093/ 1068/ 866/ 697/ 856/ 108/ 325/ 581/ 923/ 1171/ 1235/ 1223/ 578/ 1270/ 1271/ 1296
140_USA-road-d.BAY.gr,0.46153903007507324,15643.660000000002,0,63/ 58/ 104/ 48/ 99/ 116/ 105/ 130/ 136
140_USA-road-d.COL.gr,0.3219869136810303,24651.02,1,60/ 83/ 117/ 78/ 97/ 138/ 92/ 127/ 126/ 108/ 129
140_USA-road-d.NY.gr,0.3647608757019043,33079.16,1,134/ 98/ 114/ 108/ 59/ 100/ 87/ 7/ 119/ 39/ 120/ 140
1500_USA-road-d.BAY.gr,20.11867594718933,79484.42,0,1177/ 1161/ 1123/ 1370/ 900/ 582/ 671/ 1237/ 1160/ 1235/ 850/ 424/ 414/ 889/ 1382/ 1478/ 1491/ 1288/ 1361/ 1153/ 1443/ 1152/ 1381/ 1363/ 1323/ 1338
1900_USA-road-d.COL.gr,44.87657690048218,42505.7,0,88/ 362/ 213/ 518/ 1534/ 409/ 178/ 1510/ 899/ 966/ 1679/ 1528/ 1674/ 1001/ 1053
1500_USA-road-d.COL.gr,23.36489200592041,42505.7,0,88/ 238/ 1033/ 1336/ 1236/ 1498/ 1200/ 1221/ 247/ 1103/ 1043/ 945/ 1000/ 1285/ 1053
2500_USA-road-d.COL.gr,51.7041220664978,48427.8,1,88/ 189/ 701/ 2015/ 1840/ 1235/ 178/ 138/ 567/ 2280/ 590/ 1429/ 1477/ 1522/ 1700/ 1634/ 2161/ 1888/ 2147/ 2088
1900_USA-road-d.NY.gr,35.839046001434326,69098.25,0,1133/ 1390/ 1190/ 1171/ 1237/ 617/ 1772/ 1070/ 1044/ 855/ 1724/ 1463/ 326/ 906/ 396/ 916/ 1683/ 1176/ 1240/ 1547/ 1850/ 1826/ 1756/ 1785
1500_USA-road-d.NY.gr,27.725445985794067,66475.47,0,1144/ 1418/ 1054/ 1183/ 1053/ 1254/ 1117/ 1070/ 1093/ 507/ 866/ 1445/ 856/ 1406/ 240/ 360/ 640/ 579/ 1235/ 1223/ 1469/ 1282/ 1296
1600_USA-road-d.BAY.gr,31.18923020362854,81914.42,0,1329/ 1404/ 1330/ 1115/ 1152/ 1572/ 1153/ 1402/ 1487/ 1424/ 1457/ 1422/ 1045/ 330/ 577/ 1564/ 936/ 861/ 902/ 1577/ 1411/ 1372/ 862/ 792/ 826/ 1545/ 1580
2500_USA-road-d.NY.gr,63.91970419883728,71974.35,0,1792/ 1296/ 1746/ 2385/ 1638/ 2382/ 1673/ 1512/ 2373/ 2029/ 1570/ 2463/ 2112/ 1856/ 2278/ 2374/ 1969/ 2104/ 2414/ 2434/ 2358/ 2317/ 1973
250_USA-road-d.BAY.gr,1.915827989578247,19247.969999999998,0,159/ 105/ 184/ 136/ 133/ 92/ 194/ 118/ 127/ 224
250_USA-road-d.COL.gr,0.756962776184082,34677.409999999996,0,83/ 196/ 215/ 195/ 214/ 165/ 164/ 213/ 193/ 246/ 181/ 161
250_USA-road-d.NY.gr,0.6549842357635498,37057.409999999996,1,147/ 82/ 44/ 54/ 178/ 18/ 3/ 71/ 108/ 240/ 199/ 152/ 204/ 239
300_USA-road-d.BAY.gr,1.6194679737091064,21954.18,1,224/ 127/ 277/ 106/ 256/ 186/ 136/ 130/ 268/ 160/ 269
300_USA-road-d.COL.gr,1.2859671115875244,34605.270000000004,1,83/ 60/ 110/ 65/ 46/ 168/ 2/ 13/ 37/ 134/ 113/ 261/ 161/ 260
300_USA-road-d.NY.gr,2.0859010219573975,35802.76999999999,1,239/ 204/ 152/ 199/ 240/ 262/ 187/ 102/ 174/ 85/ 54/ 275/ 149/ 279
350_USA-road-d.BAY.gr,5.217118978500366,21954.18,1,224/ 330/ 277/ 77/ 185/ 281/ 290/ 280/ 335/ 284/ 269
350_USA-road-d.COL.gr,2.9027609825134277,30611.049999999996,1,215/ 308/ 338/ 117/ 27/ 242/ 17/ 39/ 144/ 221/ 270/ 302/ 347
2000_USA-road-d.BAY.gr,61.69612097740173,67603.99999999999,0,1712/ 1862/ 1915/ 1861/ 1869/ 1332/ 1812/ 1065/ 405/ 1518/ 1799/ 946/ 1120/ 1640/ 1237/ 503/ 860/ 825/ 1246/ 1238/ 1161/ 1177/ 1864/ 1918
350_USA-road-d.NY.gr,1.9400620460510254,45262.89,0,242/ 133/ 210/ 79/ 155/ 83/ 233/ 259/ 300/ 271/ 248/ 350/ 349
400_USA-road-d.BAY.gr,4.009500026702881,32288.360000000004,1,269/ 160/ 138/ 130/ 290/ 381/ 393/ 358/ 339/ 321/ 60/ 375/ 249/ 382
400_USA-road-d.COL.gr,2.7446460723876953,39223.99999999999,1,83/ 189/ 110/ 217/ 267/ 218/ 2/ 170/ 199/ 336/ 317/ 192/ 281/ 260/ 389
400_USA-road-d.NY.gr,2.4678940773010254,45262.89,0,242/ 133/ 210/ 79/ 172/ 61/ 144/ 323/ 330/ 375/ 291/ 270/ 349
40_USA-road-d.BAY.gr,0.03833603858947754,12664.33,1,29/ 21/ 14/ 19/ 34/ 40
40_USA-road-d.COL.gr,0.03976297378540039,15058.97,0,24/ 36/ 18/ 33/ 28/ 27
40_USA-road-d.NY.gr,0.03509402275085449,17330.100000000002,1,24/ 18/ 21/ 11/ 15/ 39
450_USA-road-d.BAY.gr,4.715934991836548,32288.360000000004,1,269/ 440/ 105/ 84/ 276/ 381/ 393/ 358/ 224/ 321/ 212/ 267/ 422/ 382
450_USA-road-d.COL.gr,3.457819938659668,39223.99999999999,1,83/ 84/ 183/ 217/ 46/ 55/ 268/ 170/ 239/ 134/ 222/ 301/ 346/ 352/ 389
1600_USA-road-d.COL.gr,46.801066160202026,42505.7,0,88/ 538/ 1401/ 1437/ 759/ 1352/ 1081/ 448/ 1487/ 185/ 767/ 774/ 479/ 1398/ 1053
450_USA-road-d.NY.gr,3.202011823654175,47080.700000000004,1,279/ 290/ 120/ 226/ 178/ 260/ 19/ 71/ 262/ 407/ 439/ 361/ 435/ 419/ 347/ 346/ 448/ 431
500_USA-road-d.BAY.gr,6.052011013031006,38097.93,2,466/ 488/ 260/ 105/ 280/ 290/ 287/ 393/ 358/ 445/ 478/ 465/ 481
500_USA-road-d.COL.gr,3.3948559761047363,39223.99999999999,1,83/ 84/ 45/ 130/ 360/ 218/ 2/ 8/ 114/ 25/ 113/ 192/ 281/ 352/ 389
500_USA-road-d.NY.gr,2.7672770023345947,48093.44,1,463/ 461/ 434/ 313/ 239/ 451/ 353/ 240/ 108/ 187/ 84/ 18/ 432/ 402/ 120/ 490/ 393/ 458/ 488
550_USA-road-d.BAY.gr,6.44629693031311,22317.24,1,413/ 426/ 304/ 41/ 25/ 88/ 354/ 264/ 185/ 186/ 276/ 493/ 373/ 537
550_USA-road-d.COL.gr,4.2251670360565186,39223.99999999999,1,83/ 84/ 64/ 130/ 360/ 86/ 10/ 474/ 239/ 223/ 113/ 192/ 346/ 352/ 389
550_USA-road-d.NY.gr,2.462501049041748,47814.36,1,463/ 461/ 549/ 360/ 435/ 451/ 353/ 240/ 108/ 187/ 33/ 433/ 85/ 117/ 481/ 281/ 516/ 458/ 488
1600_USA-road-d.NY.gr,27.21190595626831,66475.47,0,1133/ 621/ 1190/ 1171/ 298/ 1248/ 1108/ 1070/ 1044/ 855/ 866/ 1463/ 326/ 280/ 240/ 581/ 923/ 579/ 1240/ 1547/ 1554/ 1288/ 1307
160_USA-road-d.BAY.gr,0.24624896049499512,13395.74,1,74/ 41/ 129/ 123/ 142/ 44/ 59/ 105/ 159
2000_USA-road-d.COL.gr,50.60689187049866,49019.12999999999,1,88/ 1622/ 331/ 1387/ 521/ 1547/ 1900/ 856/ 1079/ 825/ 1538/ 269/ 1228/ 1299/ 1822/ 1753/ 1773/ 1888/ 1917/ 1887
2000_USA-road-d.NY.gr,29.013362884521484,66853.3,1,1792/ 1604/ 1271/ 1403/ 1286/ 1298/ 1481/ 1256/ 1275/ 662/ 1047/ 1490/ 1694/ 1393/ 1661/ 1858/ 1394/ 1943/ 1630/ 954/ 1343/ 1741/ 1950/ 1973
200_USA-road-d.BAY.gr,0.8620889186859131,13395.74,1,74/ 41/ 129/ 4/ 34/ 170/ 131/ 164/ 159
200_USA-road-d.COL.gr,0.6934270858764648,31845.670000000002,1,161/ 181/ 59/ 135/ 153/ 96/ 119/ 137/ 184/ 76/ 116/ 117/ 83/ 196
200_USA-road-d.NY.gr,1.0264310836791992,30595.120000000003,1,137/ 125/ 116/ 194/ 68/ 100/ 148/ 85/ 184/ 120/ 149
20_USA-road-d.BAY.gr,0.013123035430908203,15332.560000000001,1,15/ 11/ 13/ 5/ 17
20_USA-road-d.COL.gr,0.010524988174438477,7076.52,0,12/ 10/ 14/ 17/ 15
20_USA-road-d.NY.gr,0.008491039276123047,9454.470000000001,1,2/ 8/ 17/ 9
2100_USA-road-d.BAY.gr,25.326493978500366,72250.15999999999,0,1788/ 1956/ 1407/ 1914/ 939/ 771/ 1638/ 860/ 995/ 1692/ 861/ 581/ 559/ 888/ 1270/ 405/ 520/ 1962/ 1424/ 1913/ 2018/ 1948/ 1489/ 2070/ 2038
2100_USA-road-d.COL.gr,36.18923211097717,43998.7,0,88/ 1837/ 249/ 1007/ 172/ 967/ 178/ 555/ 482/ 1531/ 1043/ 1030/ 1430/ 1924/ 2048/ 2013
2100_USA-road-d.NY.gr,23.118909120559692,123988.84999999999,0,1785/ 1307/ 1555/ 1850/ 1806/ 1240/ 579/ 324/ 360/ 396/ 1810/ 1828/ 1463/ 866/ 1068/ 442/ 1740/ 1108/ 617/ 1237/ 1943/ 646/ 1203/ 2042/ 2030/ 1582/ 1569/ 1092/ 635/ 1327/ 1927/ 1434/ 1974
2200_USA-road-d.BAY.gr,19.273547172546387,80869.20999999999,1,1580/ 1641/ 1497/ 2187/ 1900/ 825/ 2043/ 1577/ 1692/ 1639/ 1960/ 2122/ 1272/ 414/ 1982/ 1340/ 1845/ 1424/ 2087/ 2018/ 2178/ 1489/ 1890/ 1947/ 2127/ 2073/ 2128/ 2179
2200_USA-road-d.COL.gr,30.929200887680054,48962.93,0,88/ 1935/ 1353/ 212/ 361/ 833/ 2018/ 1932/ 1487/ 591/ 338/ 946/ 669/ 2006/ 1997/ 2033/ 2153
2200_USA-road-d.NY.gr,23.533318996429443,66853.3,1,1785/ 1804/ 1823/ 1308/ 595/ 692/ 1230/ 729/ 680/ 1834/ 966/ 1078/ 1490/ 1919/ 1088/ 1920/ 1031/ 1346/ 1323/ 2025/ 1326/ 1677/ 1954/ 1974
2300_USA-road-d.BAY.gr,24.5345938205719,77192.09999999999,0,1788/ 1456/ 1789/ 2090/ 939/ 1792/ 1097/ 1122/ 2026/ 2089/ 1639/ 581/ 1878/ 424/ 1673/ 510/ 1340/ 1409/ 2137/ 2087/ 2233/ 2178/ 1489/ 2230/ 2276/ 2300
2300_USA-road-d.COL.gr,39.63994216918945,49019.12999999999,1,88/ 238/ 471/ 536/ 904/ 248/ 775/ 181/ 955/ 1330/ 1669/ 1671/ 1674/ 2032/ 2152/ 2031/ 2227/ 2273/ 2278/ 2272
